Time,Channel A,Frequency,Triangular,Rectangular,Channel A
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
3.49222245,0.3205664,,,,
3.49272645,0.3848994,,,,
3.49323045,-0.3289285,,,,
3.49373445,-0.3762322,,,,
3.49423845,0.3403729,,,,
3.49474245,0.3689688,,,,
3.49524645,-0.3468734,,,,
3.49575045,-0.3570666,,,,
3.49625445,0.3574023,,,,
3.49675845,0.3514206,,,,
3.49726245,-0.3658864,,,,
3.49776645,-0.3425092,,,,
3.49827045,0.3758354,,,,
3.49877445,0.3316447,,,,
3.49927845,-0.3855709,,,,
3.49978245,-0.3217261,,,,
3.50028645,0.3905149,,,,
3.50079045,0.315836,,,,
3.50129445,-0.3985107,,,,
3.50179845,-0.3017975,,,,
3.50230245,0.4084292,,,,
3.50280645,0.2902005,,,,
3.50331045,-0.412946,,,,
3.50381445,-0.2810144,,,,
3.50431845,0.421369,,,,
3.50482245,0.2747581,,,,
3.50532645,-0.4267708,,,,
3.50583045,-0.2612385,,,,
3.50633445,0.4366893,,,,
3.50683845,0.2496414,,,,
3.50734245,-0.4412061,,,,
3.50784645,-0.2396924,,,,
3.50835045,0.4476455,,,,
3.50885445,0.2279733,,,,
3.50935845,-0.4545121,,,,
3.50986245,-0.2156743,,,,
3.51036645,0.4582049,,,,
3.51087045,0.202826,,,,
3.51137445,-0.4623554,,,,
3.51187845,-0.1932737,,,,
3.51238245,0.4661702,,,,
3.51288645,0.1831721,,,,
3.51339045,-0.4721824,,,,
3.51389445,-0.1688894,,,,
3.51439845,0.4791101,,,,
3.51490245,0.1593982,,,,
3.51540645,-0.481521,,,,
3.51591045,-0.144261,,,,
3.51641445,0.4848475,,,,
3.51691845,0.1338847,,,,
3.51742245,-0.4864956,,,,
3.51792645,-0.1206091,,,,
3.51843045,0.4901883,,,,
3.51893445,0.1092563,,,,
3.51943845,-0.4923551,,,,
3.51994245,-0.09610279,,,,
3.52044645,0.4965361,,,,
3.52095045,0.0847499,,,,
3.52145445,-0.4965667,,,,
3.52195845,-0.0715659,,,,
3.52246245,0.4990387,,,,
3.52296645,0.05734428,,,,
3.52347045,-0.5023041,,,,
3.52397445,-0.04394665,,,,
3.52447845,0.5034028,,,,
3.52498245,0.03295999,,,,
3.52548645,-0.5037996,,,,
3.52599045,-0.01916562,,,,
3.52649445,0.5040132,,,,
3.52699845,0.00781274,,,,
3.52750245,-0.5050508,,,,
3.52800645,0.00671407,,,,
3.52851045,0.5042573,,,,
3.52901445,-0.0163274,,,,
3.52951845,-0.5031587,,,,
3.53002245,0.03122044,,,,
3.53052645,0.5025178,,,,
3.53103045,-0.04382458,,,,
3.53153445,-0.5003204,,,,
3.53203845,0.05685598,,,,
3.53254245,0.5025178,,,,
3.53304645,-0.06946012,,,,
3.53355045,-0.4985504,,,,
3.53405445,0.08026368,,,,
3.53455845,0.496292,,,,
3.53506245,-0.0929899,,,,
3.53556645,-0.4951933,,,,
3.53607045,0.1050142,,,,
3.53657445,0.4911954,,,,
3.53707845,-0.1160009,,,,
3.53758245,-0.4889676,,,,
3.53808645,0.1308939,,,,
3.53859045,0.4847255,,,,
3.53909445,-0.1427656,,,,
3.53959845,-0.481399,,,,
3.54010245,0.1538133,,,,
3.54060645,0.4787439,,,,
3.54111045,-0.1651662,,,,
3.54161445,-0.4745323,,,,
3.54211845,0.17893,,,,
3.54262245,0.4705344,,,,
3.54312645,-0.1900388,,,,
3.54363045,-0.4636067,,,,
3.54413445,0.1998657,,,,
3.54463845,0.4602191,,,,
3.54514245,-0.2114628,,,,
3.54564645,-0.4540239,,,,
3.54615045,0.22425,,,,
3.54665445,0.4486221,,,,
3.54715845,-0.2377087,,,,
3.54766245,-0.4412061,,,,
3.54816645,0.2470168,,,,
3.54867045,0.4369335,,,,
3.54917445,-0.255501,,,,
3.54967845,-0.4297311,,,,
3.55018245,0.2696615,,,,
3.55068645,0.421247,,,,
3.55119045,-0.279519,,,,
3.55169445,-0.4141972,,,,
3.55219845,0.291818,,,,
3.55270245,0.4079409,,,,
3.55320645,-0.2995697,,,,
3.55371045,-0.4008606,,,,
3.55421445,0.3103732,,,,
3.55471845,0.3957335,,,,
3.55522245,-0.320719,,,,
3.55572645,-0.3838313,,,,
3.55623045,0.3291421,,,,
3.55673445,0.3765679,,,,
3.55723845,-0.3405255,,,,
3.55774245,-0.3670156,,,,
3.55824645,0.3496811,,,,
3.55875045,0.3601489,,,,
3.55925445,-0.3573107,,,,
3.55975845,-0.3499863,,,,
3.56026245,0.3664968,,,,
3.56076645,0.342967,,,,
3.56127045,-0.3761101,,,,
3.56177445,-0.3326823,,,,
3.56227845,0.383404,,,,
3.56278245,0.3216956,,,,
3.56328645,-0.3913999,,,,
3.56379045,-0.3151341,,,,
3.56429445,0.3974731,,,,
3.56479845,0.3035066,,,,
3.56530245,-0.4072085,,,,
3.56580645,-0.2927336,,,,
3.56631045,0.4148991,,,,
3.56681445,0.2822352,,,,
3.56731845,-0.422895,,,,
3.56782245,-0.2718284,,,,
3.56832645,0.4293344,,,,
3.56883045,0.2609638,,,,
3.56933445,-0.4343394,,,,
3.56983845,-0.2484207,,,,
3.57034245,0.4430372,,,,
3.57084645,0.2386853,,,,
3.57135045,-0.4479202,,,,
3.57185445,-0.2292551,,,,
3.57235845,0.4521012,,,,
3.57286245,0.2166509,,,,
3.57336645,-0.4598529,,,,
3.57387045,-0.2027345,,,,
3.57437445,0.4633015,,,,
3.57487845,0.1936399,,,,
3.57538245,-0.4680624,,,,
3.57588645,-0.181341,,,,
3.57639045,0.4742576,,,,
3.57689445,0.1694998,,,,
3.57739845,-0.4752953,,,,
3.57790245,-0.1581774,,,,
3.57840645,0.4812464,,,,
3.57891045,0.14597,,,,
3.57941445,-0.4851222,,,,
3.57991845,-0.1313211,,,,
3.58042245,0.4886929,,,,
3.58092645,0.1210669,,,,
3.58143045,-0.4888455,,,,
3.58193445,-0.1074252,,,,
3.58243845,0.4934233,,,,
3.58294245,0.09619434,,,,
3.58344645,-0.4948271,,,,
3.58395045,-0.08340709,,,,
3.58445445,0.4992828,,,,
3.58495845,0.07129124,,,,
3.58546245,-0.4981841,,,,
3.58596645,-0.05838191,,,,
3.58647045,0.5013886,,,,
3.58697445,0.04528947,,,,
3.58747845,-0.5010529,,,,
3.58798245,-0.03299051,,,,
3.58848645,0.503647,,,,
3.58899045,0.02163762,,,,
3.58949445,-0.5032808,,,,
3.58999845,-0.00747704,,,,
3.59050245,0.5038911,,,,
3.59100645,-0.00350963,,,,
3.59151045,-0.5040437,,,,
3.59201445,0.01965392,,,,
3.59251845,0.5046235,,,,
3.59302245,-0.03076266,,,,
3.59352645,-0.5034333,,,,
3.59403045,0.04367199,,,,
3.59453445,0.5001678,,,,
3.59503845,-0.0544145,,,,
3.59554245,-0.4999237,,,,
3.59604645,0.06830043,,,,
3.59655045,0.4983978,,,,
3.59705445,-0.08102664,,,,
3.59755845,-0.4964446,,,,
3.59806245,0.09271523,,,,
3.59856645,0.4947966,,,,
3.59907045,-0.1056856,,,,
3.59957445,-0.4903409,,,,
3.60007845,0.1180761,,,,
3.60058245,0.4875942,,,,
3.60108645,-0.1297037,,,,
3.60159045,-0.4845119,,,,
3.60209445,0.1416059,,,,
3.60259845,0.4821009,,,,
3.60310245,-0.1552171,,,,
3.60360645,-0.4780419,,,,
3.60411045,0.1676077,,,,
3.60461445,0.4750206,,,,
3.60511845,-0.1785943,,,,
3.60562245,-0.467452,,,,
3.60612645,0.1900082,,,,
3.60663045,0.4643086,,,,
3.60713445,-0.201117,,,,
3.60763845,-0.4594867,,,,
3.60814245,0.2139042,,,,
3.60864645,0.4547258,,,,
3.60915045,-0.225135,,,,
3.60965445,-0.4482864,,,,
3.61015845,0.2361827,,,,
3.61066245,0.4430372,,,,
3.61116645,-0.2455519,,,,
3.61167045,-0.4357128,,,,
3.61217445,0.2591021,,,,
3.61267845,0.4290902,,,,
3.61318245,-0.2667013,,,,
3.61368645,-0.4215217,,,,
3.61419045,0.2802515,,,,
3.61469445,0.4172796,,,,
3.61519845,-0.2896207,,,,
3.61570245,-0.4073305,,,,
3.61620645,0.3007904,,,,
3.61671045,0.4036988,,,,
3.61721445,-0.3096408,,,,
3.61771845,-0.3925291,,,,
3.61822245,0.3216956,,,,
3.61872645,0.3862728,,,,
3.61923045,-0.330546,,,,
3.61973445,-0.3776055,,,,
3.62023845,0.3400983,,,,
3.62074245,0.3679922,,,,
3.62124645,-0.3483383,,,,
3.62175045,-0.3589282,,,,
3.62225445,0.3584094,,,,
3.62275845,0.3519394,,,,
3.62326245,-0.3666494,,,,
3.62376645,-0.3400067,,,,
3.62427045,0.3776971,,,,
3.62477445,0.3336284,,,,
3.62527845,-0.3820917,,,,
3.62578245,-0.3194678,,,,
3.62628645,0.3917661,,,,
3.62679045,0.3137303,,,,
3.62729445,-0.4000061,,,,
3.62779845,-0.3025605,,,,
3.62830245,0.4049501,,,,
3.62880645,0.2931913,,,,
3.62931045,-0.4150517,,,,
3.62981445,-0.2815332,,,,
3.63031845,0.4203925,,,,
3.63082245,0.2714011,,,,
3.63132645,-0.4293649,,,,
3.63183045,-0.2601092,,,,
3.63233445,0.435316,,,,
3.63283845,0.2500076,,,,
3.63334245,-0.440199,,,,
3.63384645,-0.2382275,,,,
3.63435045,0.4486221,,,,
3.63485445,0.2253792,,,,
3.63535845,-0.4522843,,,,
3.63586245,-0.2155522,,,,
3.63636645,0.4577166,,,,
3.63687045,0.2049623,,,,
3.63737445,-0.4627216,,,,
3.63787845,-0.194525,,,,
3.63838245,0.4677877,,,,
3.63888645,0.1824397,,,,
3.63939045,-0.4729148,,,,
3.63989445,-0.1662954,,,,
3.64039845,0.4773705,,,,
3.64090245,0.1572924,,,,
3.64140645,-0.4790185,,,,
3.64191045,-0.1449934,,,,
3.64241445,0.4833522,,,,
3.64291845,0.132786,,,,
3.64342245,-0.488113,,,,
3.64392645,-0.1227149,,,,
3.64443045,0.4913175,,,,
3.64493445,0.10889,,,,
3.64543845,-0.4957122,,,,
3.64594245,-0.09485152,,,,
3.64644645,0.497055,,,,
3.64695045,0.08337657,,,,
3.64745445,-0.4994354,,,,
3.64795845,-0.07034516,,,,
3.64846245,0.5017853,,,,
3.64896645,0.05896176,,,,
3.64947045,-0.5023041,,,,
3.64997445,-0.04519791,,,,
3.65047845,0.5017853,,,,
3.65098245,0.03344829,,,,
3.65148645,-0.5044099,,,,
3.65199045,-0.02215644,,,,
3.65249445,0.5056307,,,,
3.65299845,0.01007111,,,,
3.65350245,-0.5024262,,,,
3.65400645,0.00558489,,,,
3.65451045,0.5047456,,,,
3.65501445,-0.01705985,,,,
3.65551845,-0.5031587,,,,
3.65602245,0.03234962,,,,
3.65652645,0.5030061,,,,
3.65703045,-0.04071169,,,,
3.65753445,-0.5016633,,,,
3.65803845,0.05636769,,,,
3.65854245,0.499527,,,,
3.65904645,-0.06747642,,,,
3.65955045,-0.4994354,,,,
3.66005445,0.07937864,,,,
3.66055845,0.4966582,,,,
3.66106245,-0.09436323,,,,
3.66156645,-0.4949492,,,,
3.66207045,0.1071505,,,,
3.66257445,0.4909513,,,,
3.66307845,-0.1166112,,,,
3.66358245,-0.4889676,,,,
3.66408645,0.1314127,,,,
3.66459045,0.4859768,,,,
3.66509445,-0.1426435,,,,
3.66559845,-0.4805139,,,,
3.66610245,0.1544237,,,,
3.66660645,0.478988,,,,
3.66711045,-0.1669057,,,,
3.66761445,-0.4727927,,,,
3.66811845,0.1786859,,,,
3.66862245,0.4705344,,,,
3.66912645,-0.1886959,,,,
3.66963045,-0.4651021,,,,
3.67013445,0.2029786,,,,
3.67063845,0.4577166,,,,
3.67114245,-0.211951,,,,
3.67164645,-0.454268,,,,
3.67215045,0.2248604,,,,
3.67265445,0.4502396,,,,
3.67315845,-0.23661,,,,
3.67366245,-0.4421827,,,,
3.67416645,0.2457656,,,,
3.67467045,0.4364452,,,,
3.67517445,-0.2573931,,,,
3.67567845,-0.4301279,,,,
3.67618245,0.2695395,,,,
3.67668645,0.4218879,,,,
3.67719045,-0.2805261,,,,
3.67769445,-0.4154179,,,,
3.67819845,0.2909635,,,,
3.67870245,0.4085513,,,,
3.67920645,-0.3008209,,,,
3.67971045,-0.3994873,,,,
3.68021445,0.3093661,,,,
3.68071845,0.3926206,,,,
3.68122245,-0.3189795,,,,
3.68172645,-0.3848079,,,,
3.68223045,0.3314005,,,,
3.68273445,0.3765679,,,,
3.68323845,-0.3407697,,,,
3.68374245,-0.3683889,,,,
3.68424645,0.3481857,,,,
3.68475045,0.3590198,,,,
3.68525445,-0.3570666,,,,
3.68575845,-0.3520921,,,,
3.68626245,0.3661306,,,,
3.68676645,0.3436079,,,,
3.68727045,-0.3762322,,,,
3.68777445,-0.3330485,,,,
3.68827845,0.3839228,,,,
3.68878245,0.322306,,,,
3.68928645,-0.3917966,,,,
3.68979045,-0.3142491,,,,
3.69029445,0.4012268,,,,
3.69079845,0.3036592,,,,
3.69130245,-0.4062319,,,,
3.69180645,-0.2917264,,,,
3.69231045,0.4126713,,,,
3.69281445,0.2826014,,,,
3.69331845,-0.4212775,,,,
3.69382245,-0.26957,,,,
3.69432645,0.4269845,,,,
3.69483045,0.2608417,,,,
3.69533445,-0.4337291,,,,
3.69583845,-0.248909,,,,
3.69634245,0.4422742,,,,
3.69684645,0.2370678,,,,
3.69735045,-0.4485305,,,,
3.69785445,-0.225135,,,,
3.69835845,0.4537187,,,,
3.69886245,0.2183904,,,,
3.69936645,-0.4587542,,,,
3.69987045,-0.2031312,,,,
3.70037445,0.4656819,,,,
3.70087845,0.193762,,,,
3.70138245,-0.4685812,,,,
3.70188645,-0.1787164,,,,
3.70239045,0.4740135,,,,
3.70289445,0.1712394,,,,
3.70339845,-0.4769127,,,,
3.70390245,-0.1569567,,,,
3.70440645,0.4811243,,,,
3.70491045,0.1443526,,,,
3.70541445,-0.4823756,,,,
3.70591845,-0.1306803,,,,
3.70642245,0.488815,,,,
3.70692645,0.1225623,,,,
3.70743045,-0.4917142,,,,
3.70793445,-0.1065401,,,,
3.70843845,0.4943083,,,,
3.70894245,0.09518723,,,,
3.70944645,-0.4964446,,,,
3.70995045,-0.08301035,,,,
3.71045445,0.4977874,,,,
3.71095845,0.07266457,,,,
3.71146245,-0.5006866,,,,
3.71196645,-0.05777154,,,,
3.71247045,0.503769,,,,
3.71297445,0.04577776,,,,
3.71347845,-0.5032808,,,,
3.71398245,-0.03161718,,,,
3.71448645,0.5040132,,,,
3.71499045,0.02252266,,,,
3.71549445,-0.5039216,,,,
3.71599845,-0.00674459,,,,
3.71650245,0.5050203,,,,
3.71700645,-0.00500504,,,,
3.71751045,-0.5048982,,,,
3.71801445,0.01727348,,,,
3.71851845,0.5048677,,,,
3.71902245,-0.02975555,,,,
3.71952645,-0.5015412,,,,
3.72003045,0.04278695,,,,
3.72053445,0.5035249,,,,
3.72103845,-0.05453658,,,,
3.72154245,-0.5012971,,,,
3.72204645,0.06756798,,,,
3.72255045,0.4983978,,,,
3.72305445,-0.0802942,,,,
3.72355845,-0.4958342,,,,
3.72406245,0.09308145,,,,
3.72456645,0.4943083,,,,
3.72507045,-0.1048006,,,,
3.72557445,-0.4911039,,,,
3.72607845,0.1195715,,,,
3.72658245,0.4885708,,,,
3.72708645,-0.1286966,,,,
3.72759045,-0.4848781,,,,
3.72809445,0.1437117,,,,
3.72859845,0.4832301,,,,
3.72910245,-0.1557054,,,,
3.72960645,-0.4784082,,,,
3.73011045,0.1672414,,,,
3.73061445,0.475753,,,,
3.73111845,-0.1764885,,,,
3.73162245,-0.466567,,,,
3.73212645,0.1925108,,,,
3.73263045,0.4638203,,,,
3.73313445,-0.1997436,,,,
3.73363845,-0.4588763,,,,
3.73414245,0.2130497,,,,
3.73464645,0.4535966,,,,
3.73515045,-0.2252571,,,,
3.73565445,-0.4490188,,,,
3.73615845,0.2356945,,,,
3.73666245,0.4430372,,,,
3.73716645,-0.2468032,,,,
3.73767045,-0.4368419,,,,
3.73817445,0.2612079,,,,
3.73867845,0.4295785,,,,
3.73918245,-0.2677084,,,,
3.73968645,-0.4231391,,,,
3.74019045,0.2804956,,,,
3.74069445,0.4150212,,,,
3.74119845,-0.2889798,,,,
3.74170245,-0.4098331,,,,
3.74220645,0.3001495,,,,
3.74271045,0.4015931,,,,
3.74321445,-0.3086642,,,,
3.74371845,-0.3926511,,,,
3.74422245,0.3178197,,,,
3.74472645,0.3855403,,,,
3.74523045,-0.328196,,,,
3.74573445,-0.3754692,,,,
3.74623845,0.3389996,,,,
3.74674245,0.3688467,,,,
3.74724645,-0.3484909,,,,
3.74775045,-0.3592944,,,,
3.74825445,0.3582873,,,,
3.74875845,0.3501999,,,,
3.74926245,-0.3683889,,,,
3.74976645,-0.3422651,,,,
3.75027045,0.3759575,,,,
3.75077445,0.3295389,,,,
3.75127845,-0.3820917,,,,
3.75178245,-0.3222144,,,,
3.75228645,0.3913694,,,,
3.75279045,0.3109836,,,,
3.75329445,-0.3981445,,,,
3.75379845,-0.3025605,,,,
3.75430245,0.4070559,,,,
3.75480645,0.2950529,,,,
3.75531045,-0.4141972,,,,
3.75581445,-0.2799158,,,,
3.75631845,0.4232307,,,,
3.75682245,0.2709128,,,,
3.75732645,-0.4253975,,,,
3.75783045,-0.2619709,,,,
3.75833445,0.4369335,,,,
3.75883845,0.2507401,,,,
3.75934245,-0.4413282,,,,
3.75984645,-0.2372204,,,,
3.76035045,0.4466384,,,,
3.76085445,0.2262337,,,,
3.76135845,-0.4530168,,,,
3.76186245,-0.2136906,,,,
3.76236645,0.458327,,,,
3.76287045,0.2073122,,,,
3.76337445,-0.4632099,,,,
3.76387845,-0.1937925,,,,
3.76438245,0.4661702,,,,
3.76488645,0.1813105,,,,
3.76539045,-0.4734336,,,,
3.76589445,-0.1684011,,,,
3.76639845,0.476516,,,,
3.76690246,0.156682,,,,
3.76740646,-0.4788964,,,,
3.76791046,-0.1431318,,,,
3.76841446,0.4857021,,,,
3.76891846,0.1332743,,,,
3.76942246,-0.4883572,,,,
3.76992646,-0.1206091,,,,
3.77043046,0.4920499,,,,
3.77093446,0.1078829,,,,
3.77143846,-0.4935758,,,,
3.77194246,-0.09372234,,,,
3.77244646,0.4975432,,,,
3.77295046,0.08636738,,,,
3.77345446,-0.4980621,,,,
3.77395846,-0.0715659,,,,
3.77446246,0.5005341,,,,
3.77496646,0.05774102,,,,
3.77547046,-0.5025483,,,,
3.77597446,-0.04568621,,,,
3.77647846,0.5019074,,,,
3.77698246,0.03408917,,,,
3.77748646,-0.5008087,,,,
3.77799046,-0.01916562,,,,
3.77849446,0.5023957,,,,
3.77899846,0.00930815,,,,
3.77950246,-0.5055391,,,,
3.78000646,0.00595111,,,,
3.78051046,0.5050203,,,,
3.78101446,-0.017304,,,,
3.78151846,-0.5031587,,,,
3.78202246,0.0319834,,,,
3.78252646,0.5032502,,,,
3.78303046,-0.04245125,,,,
3.78353446,-0.5023041,,,,
3.78403846,0.0552385,,,,
3.78454246,0.4998932,,,,
3.78504646,-0.06707969,,,,
3.78555046,-0.4973296,,,,
3.78605446,0.0801416,,,,
3.78655846,0.4974212,,,,
3.78706246,-0.09274575,,,,
3.78756646,-0.4953154,,,,
3.78807046,0.104648,,,,
3.78857446,0.4934233,,,,
3.78907846,-0.1163671,,,,
3.78958246,-0.4878689,,,,
3.79008646,0.1304056,,,,
3.79059046,0.4850917,,,,
3.79109446,-0.143376,,,,
3.79159846,-0.4853664,,,,
3.79210246,0.1539354,,,,
3.79260646,0.4778893,,,,
3.79311046,-0.1656545,,,,
3.79361446,-0.4725486,,,,
3.79411846,0.1786859,,,,
3.79462246,0.4669332,,,,
3.79512646,-0.1870785,,,,
3.79563046,-0.4632099,,,,
3.79613446,0.2025819,,,,
3.79663846,0.4611957,,,,
3.79714246,-0.2128361,,,,
3.79764646,-0.4548784,,,,
3.79815046,0.2251045,,,,
3.79865446,0.4466384,,,,
3.79915846,-0.2352367,,,,
3.79966246,-0.4444411,,,,
3.80016646,0.247383,,,,
3.80067046,0.4379406,,,,
3.80117446,-0.2557756,,,,
3.80167846,-0.430372,,,,
3.80218246,0.2697836,,,,
3.80268646,0.4214911,,,,
3.80319046,-0.2780236,,,,
3.80369446,-0.4148076,,,,
3.80419846,0.2903226,,,,
3.80470246,0.4100467,,,,
3.80520646,-0.2981963,,,,
3.80571046,-0.4009827,,,,
3.80621446,0.3111057,,,,
3.80671846,0.3956114,,,,
3.80722246,-0.3186132,,,,
3.80772646,-0.385815,,,,
3.80823046,0.3290201,,,,
3.80873446,0.3784295,,,,
3.80923846,-0.3379009,,,,
3.80974246,-0.3676565,,,,
3.81024646,0.350444,,,,
3.81075046,0.360271,,,,
3.81125446,-0.3560595,,,,
3.81175846,-0.3516037,,,,
3.81226246,0.3653676,,,,
3.81276646,0.3415937,,,,
3.81327046,-0.3744926,,,,
3.81377446,-0.3329264,,,,
3.81427846,0.3842891,,,,
3.81478246,0.322306,,,,
3.81528646,-0.3925291,,,,
3.81579046,-0.3127537,,,,
3.81629446,0.3969848,,,,
3.81679846,0.3020417,,,,
3.81730246,-0.4083377,,,,
3.81780646,-0.2919706,,,,
3.81831046,0.4147771,,,,
3.81881446,0.2846156,,,,
3.81931846,-0.4209113,,,,
3.81982246,-0.270333,,,,
3.82032646,0.4280831,,,,
3.82083046,0.2618183,,,,
3.82133446,-0.4353465,,,,
3.82183846,-0.249794,,,,
3.82234246,0.4392834,,,,
3.82284646,0.2404248,,,,
3.82335046,-0.4465468,,,,
3.82385446,-0.2276376,,,,
3.82435846,0.4535966,,,,
3.82486246,0.2181463,,,,
3.82536646,-0.4573809,,,,
3.82587046,-0.2048708,,,,
3.82637446,0.4639424,,,,
3.82687846,0.1936399,,,,
3.82738246,-0.4675741,,,,
3.82788646,-0.1799677,,,,
3.82839046,0.4741356,,,,
3.82889446,0.1716056,,,,
3.82939846,-0.4787744,,,,
3.82990246,-0.1567125,,,,
3.83040646,0.4814905,,,,
3.83091046,0.1465804,,,,
3.83141446,-0.4839931,,,,
3.83191846,-0.1331828,,,,
3.83242246,0.4898221,,,,
3.83292646,0.1208228,,,,
3.83343046,-0.4914701,,,,
3.83393446,-0.1080355,,,,
3.83443846,0.4939421,,,,
3.83494246,0.09567553,,,,
3.83544646,-0.4960784,,,,
3.83595046,-0.08413953,,,,
3.83645446,0.4981536,,,,
3.83695846,0.0720542,,,,
3.83746246,-0.5009308,,,,
3.83796646,-0.05874813,,,,
3.83847046,0.503647,,,,
3.83897446,0.04626606,,,,
3.83947846,-0.5035554,,,,
3.83998246,-0.03225806,,,,
3.84048646,0.5040132,,,,
3.84099046,0.02301096,,,,
3.84149446,-0.5041658,,,,
3.84199846,-0.00824,,,,
3.84250246,0.5056307,,,,
3.84300646,-0.00424207,,,,
3.84351046,-0.5048982,,,,
3.84401446,0.01641896,,,,
3.84451846,0.5040132,,,,
3.84502246,-0.02987762,,,,
3.84552646,-0.5021821,,,,
3.84603046,0.04342784,,,,
3.84653446,0.5022736,,,,
3.84703846,-0.05478073,,,,
3.84754246,-0.5003204,,,,
3.84804646,0.06930754,,,,
3.84855046,0.4977874,,,,
3.84905446,-0.08154546,,,,
3.84955846,-0.4970855,,,,
3.85006246,0.0938139,,,,
3.85056646,0.4945524,,,,
3.85107046,-0.1046785,,,,
3.85157446,-0.4928434,,,,
3.85207846,0.117954,,,,
3.85258246,0.4890896,,,,
3.85308646,-0.1305582,,,,
3.85359046,-0.4873501,,,,
3.85409446,0.1413617,,,,
3.85459846,0.4842372,,,,
3.85510246,-0.1528367,,,,
3.85560646,-0.4776452,,,,
3.85611046,0.1691031,,,,
3.85661446,0.472396,,,,
3.85711846,-0.1793573,,,,
3.85762246,-0.4689474,,,,
3.85812646,0.1905271,,,,
3.85863046,0.4651936,,,,
3.85913446,-0.2009949,,,,
3.85963846,-0.4586017,,,,
3.86014246,0.2139042,,,,
3.86064646,0.4549699,,,,
3.86115046,-0.2265084,,,,
3.86165446,-0.4513993,,,,
3.86215846,0.2365795,,,,
3.86266246,0.4442885,,,,
3.86316646,-0.2460402,,,,
3.86367046,-0.436079,,,,
3.86417446,0.2577288,,,,
3.86467846,0.4290902,,,,
3.86518246,-0.2685934,,,,
3.86568646,-0.4232612,,,,
3.86619046,0.2813807,,,,
3.86669446,0.4151433,,,,
3.86719846,-0.2912381,,,,
3.86770246,-0.4073305,,,,
3.86820646,0.3030183,,,,
3.86871046,0.3992126,,,,
3.86921446,-0.310892,,,,
3.86971846,-0.3940245,,,,
3.87022246,0.3209327,,,,
3.87072646,0.3860286,,,,
3.87123046,-0.3293252,,,,
3.87173446,-0.3777276,,,,
3.87223846,0.3387249,,,,
3.87274246,0.3699759,,,,
3.87324646,-0.3467208,,,,
3.87375046,-0.3613086,,,,
3.87425446,0.3570361,,,,
3.87475846,0.3516953,,,,
3.87526246,-0.3670156,,,,
3.87576646,-0.3413801,,,,
3.87627046,0.3751945,,,,
3.87677446,0.3317667,,,,
3.87727846,-0.3835872,,,,
3.87778246,-0.3218482,,,,
3.87828646,0.3917661,,,,
3.87879046,0.3121128,,,,
3.87929446,-0.3971374,,,,
3.87979846,-0.3024384,,,,
3.88030246,0.4081851,,,,
3.88080646,0.2924589,,,,
3.88131046,-0.4136784,,,,
3.88181446,-0.2806482,,,,
3.88231846,0.422132,,,,
3.88282246,0.2727744,,,,
3.88332646,-0.4283883,,,,
3.88383046,-0.2613605,,,,
3.88433446,0.4339427,,,,
3.88483846,0.2511368,,,,
3.88534246,-0.4400769,,,,
3.88584646,-0.2370983,,,,
3.88635046,0.4487442,,,,
3.88685446,0.2265999,,,,
3.88735846,-0.4539018,,,,
3.88786246,-0.2150639,,,,
3.88836646,0.4588458,,,,
3.88887046,0.2063356,,,,
3.88937446,-0.4637288,,,,
3.88987846,-0.1926634,,,,
3.89038246,0.4700461,,,,
3.89088646,0.1792047,,,,
3.89139046,-0.4730674,,,,
3.89189446,-0.1677603,,,,
3.89239846,0.4782556,,,,
3.89290246,0.1562853,,,,
3.89340646,-0.4803919,,,,
3.89391046,-0.1446272,,,,
3.89441446,0.4849696,,,,
3.89491846,0.1331523,,,,
3.89542246,-0.4887234,,,,
3.89592646,-0.1213416,,,,
3.89643046,0.4908292,,,,
3.89693446,0.1081271,,,,
3.89743846,-0.4935758,,,,
3.89794246,-0.09582812,,,,
3.89844646,0.4952849,,,,
3.89895046,0.08435316,,,,
3.89945446,-0.4990692,,,,
3.89995846,-0.07269509,,,,
3.90046246,0.5023957,,,,
3.90096646,0.05996887,,,,
3.90147046,-0.5029145,,,,
