Time,Channel A,Frequency,Rectangular,Hann,Flat-top
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
-4.81244218,0.5020295,22.5854286,-66.2037,-82.68174,-75.69176
-4.81193818,0.5016328,22.64597935,-56.36752,-76.85568,-58.70374
-4.81143418,0.5002899,22.70653009,-67.66962,-91.96642,-47.65719
-4.81093018,0.499649,22.76708084,-53.06517,-65.82669,-40.5857
-4.81042618,0.4986725,22.82763159,-51.58561,-57.72091,-36.49884
-4.80992218,0.5007782,22.88818233,-53.19102,-42.05189,-34.64072
-4.80941818,0.5011445,22.94873308,-38.52985,-35.72323,-34.16527
-4.80891418,0.5015107,23.00928383,-34.23619,-34.18095,-34.1459
-4.80841018,0.5013886,23.06983458,-42.45142,-36.85888,-34.21497
-4.80790618,0.5012665,23.13038532,-48.44891,-44.78972,-34.96689
-4.80740218,0.4987945,23.19093607,-60.49073,-67.78104,-37.33834
-4.80689818,0.5007782,23.25148682,-52.54977,-66.05372,-42.12672
-4.80639418,0.5007782,23.31203756,-62.58397,-86.93239,-50.12602
-4.80589018,0.5009003,23.37258831,-58.73325,-80.79445,-62.59431
-4.80538618,0.4992828,23.43313906,-58.76095,-83.46782,-83.21542
-4.80488218,0.5016328,23.4936898,-74.48747,-92.67098,-94.92729
-4.80437818,0.4986725,23.55424055,-60.45516,-91.36181,-95.14774
-4.80387418,0.5013886,23.6147913,-68.42941,-92.0982,-100.5823
-4.80337018,0.4997711,23.67534204,-66.25565,-96.84267,-100.6109
-4.80286618,0.5010224,23.73589279,-65.97757,-104.4797,-99.40321
-4.80236218,0.5023957,23.79644354,-81.47202,-96.20451,-111.4921
-4.80185818,0.5020295,23.85699429,-69.80363,-100.2154,-103.4995
-4.80135418,0.5011445,23.91754503,-80.19883,-96.71001,-96.15562
-4.80085018,0.5021515,23.97809578,-82.36118,-99.14021,-97.81478
-4.80034618,0.5006561,24.03864653,-90.99522,-96.59041,-96.35545
-4.79984218,0.5019074,24.09919727,-87.89001,-97.1608,-93.26839
-4.79933818,0.5040132,24.15974802,-77.15148,-112.2003,-93.45769
-4.79883418,0.5007782,24.22029877,-81.50723,-90.40157,-94.89082
-4.79833018,0.5011445,24.28084951,-74.05759,-90.77576,-91.75978
-4.79782618,0.4987945,24.34140026,-68.2348,-96.93288,-87.86298
-4.79732218,0.4990387,24.40195101,-83.98789,-95.75607,-88.45007
-4.79681818,0.5016328,24.46250175,-64.2837,-84.63046,-92.12353
-4.79631418,0.499527,24.5230525,-64.54671,-88.88398,-90.89395
-4.79581018,0.5026398,24.58360325,-65.79246,-86.17028,-75.6049
-4.79530618,0.5009003,24.644154,-57.37434,-77.28118,-59.74323
-4.79480218,0.4994049,24.70470474,-71.42012,-95.96201,-48.65938
-4.79429818,0.5002899,24.76525549,-53.72002,-66.1839,-41.49213
-4.79379418,0.5016328,24.82580624,-52.86595,-59.50979,-37.32396
-4.79329018,0.4994049,24.88635698,-52.96414,-43.09536,-35.40627
-4.79278618,0.5007782,24.94690773,-39.6288,-36.57068,-34.89869
-4.79228218,0.5020295,25.00745848,-34.92297,-34.89066,-34.87051
-4.79177818,0.5017853,25.06800922,-42.59805,-37.42484,-34.92673
-4.79127418,0.4992828,25.12855997,-49.47866,-45.12592,-35.63794
-4.79077018,0.4998932,25.18911072,-59.74265,-66.41782,-37.93828
-4.79026618,0.5013886,25.24966146,-53.14632,-66.88186,-42.6232
-4.78976218,0.5012665,25.31021221,-64.50299,-87.40692,-50.46359
-4.78925818,0.5006561,25.37076296,-58.99154,-79.89317,-62.62177
-4.78875418,0.5000153,25.43131371,-59.575,-85.97668,-82.21863
-4.78825018,0.5021515,25.49186445,-72.54507,-91.86211,-95.63316
-4.78774618,0.4997711,25.5524152,-60.92529,-96.75987,-91.28175
-4.78724218,0.5032502,25.61296595,-70.3019,-91.9614,-90.12787
-4.78673818,0.5015107,25.67351669,-66.63279,-92.20531,-88.85049
-4.78623418,0.5001678,25.73406744,-66.58282,-94.62509,-87.38182
-4.78573018,0.5015107,25.79461819,-80.60516,-92.50879,-87.57652
-4.78522618,0.5007782,25.85516893,-70.03526,-92.94633,-87.4892
-4.78472218,0.5006561,25.91571968,-79.05074,-97.08726,-87.31213
-4.78421818,0.5021515,25.97627043,-79.22949,-92.72073,-89.47562
-4.78371418,0.4987945,26.03682117,-89.49428,-90.59293,-93.13679
-4.78321018,0.5016328,26.09737192,-89.82777,-93.57667,-95.1834
-4.78270618,0.5023957,26.15792267,-78.38954,-101.2721,-96.26298
-4.78220218,0.5009003,26.21847342,-84.06876,-92.73903,-97.03709
-4.78169818,0.5002899,26.27902416,-74.46293,-95.75633,-104.3046
-4.78119418,0.5001678,26.33957491,-69.54083,-92.54063,-106.3831
-4.78069018,0.503769,26.40012566,-84.10349,-99.39613,-103.7894
-4.78018618,0.5013886,26.4606764,-64.75524,-90.32372,-99.58337
-4.77968218,0.499649,26.52122715,-66.21647,-87.27065,-97.57491
-4.77917818,0.5010224,26.5817779,-65.91666,-84.74282,-77.33052
-4.77867418,0.5007782,26.64232864,-58.30071,-77.58422,-60.85652
-4.77817018,0.5002899,26.70287939,-75.17541,-93.02749,-49.60301
-4.77766618,0.5005341,26.76343014,-54.18191,-67.23936,-42.32643
-4.77716218,0.5000153,26.82398088,-54.19218,-61.08288,-38.07666
-4.77665818,0.500412,26.88453163,-52.80285,-44.07703,-36.10197
-4.77615418,0.5016328,26.94508238,-40.69296,-37.36586,-35.56706
-4.77565018,0.5020295,27.00563313,-35.56036,-35.54985,-35.53691
-4.77514618,0.5007782,27.06618387,-42.72988,-37.94455,-35.58746
-4.77464218,0.5007782,27.12673462,-50.46302,-45.43402,-36.26444
-4.77413818,0.5013886,27.18728537,-59.11865,-65.51865,-38.50114
-4.77363418,0.4985198,27.24783611,-53.6986,-67.40515,-43.09432
-4.77313018,0.4986725,27.30838686,-66.38251,-92.0393,-50.79351
-4.77262618,0.5012665,27.36893761,-59.06687,-80.18883,-62.60954
-4.77212218,0.5002899,27.42948835,-60.37129,-88.09266,-79.47748
-4.77161818,0.4991607,27.4900391,-70.75793,-104.5037,-90.51286
-4.77111418,0.5006561,27.55058985,-61.46465,-88.08112,-91.79253
-4.77061018,0.5006561,27.61114059,-71.58179,-95.52319,-90.46971
-4.77010618,0.5005341,27.67169134,-66.20087,-97.24526,-91.42035
-4.76960218,0.5016328,27.73224209,-67.82578,-89.61999,-94.18324
-4.76909818,0.5035249,27.79279284,-79.56203,-99.61448,-93.78716
-4.76859418,0.5021515,27.85334358,-70.44357,-102.1616,-95.63887
-4.76809018,0.5016328,27.91389433,-80.8168,-101.686,-101.7334
-4.76758618,0.5019074,27.97444508,-80.70784,-105.7303,-95.47379
-4.76708218,0.5015107,28.03499582,-84.36795,-97.10548,-94.16743
-4.76657818,0.5011445,28.09554657,-90.8091,-92.31927,-94.60139
-4.76607418,0.499649,28.15609732,-81.14318,-95.07584,-93.28677
-4.76557018,0.5002899,28.21664806,-85.0437,-104.1368,-91.75526
-4.76506618,0.5013886,28.27719881,-74.94821,-102.4405,-92.69832
-4.76456218,0.5002899,28.33774956,-70.52573,-94.62506,-93.03224
-4.76405818,0.503647,28.3983003,-81.65531,-92.26289,-94.94061
-4.76355418,0.500412,28.45885105,-65.71371,-84.9389,-97.84892
-4.76305018,0.4997711,28.5194018,-67.19636,-92.19334,-92.45996
-4.76254618,0.4994049,28.57995255,-65.79041,-86.44733,-77.96059
-4.76204218,0.5043794,28.64050329,-59.10095,-79.23294,-61.94115
-4.76153818,0.4985198,28.70105404,-83.96899,-97.62666,-50.55559
-4.76103418,0.499527,28.76160479,-54.76494,-67.42207,-43.15687
-4.76053018,0.5009003,28.82215553,-55.48469,-62.99965,-38.8149
-4.76002618,0.5015107,28.88270628,-52.7195,-45.04059,-36.77543
-4.75952218,0.5007782,28.94325703,-41.73677,-38.12094,-36.2066
-4.75901818,0.5013886,29.00380777,-36.16277,-36.16519,-36.16855
-4.75851418,0.5015107,29.06435852,-42.83504,-38.42262,-36.20845
-4.75801018,0.5022736,29.12490927,-51.46431,-45.71797,-36.84749
-4.75750618,0.5006561,29.18546001,-58.45707,-64.89012,-39.01965
-4.75700218,0.4994049,29.24601076,-54.28784,-67.9322,-43.52856
-4.75649818,0.5007782,29.30656151,-69.15768,-93.51973,-51.12581
-4.75599418,0.4986725,29.36711226,-59.33391,-80.12831,-62.83216
-4.75549018,0.5002899,29.427663,-61.37852,-88.5593,-79.96543
-4.75498618,0.4983978,29.48821375,-70.08591,-93.15871,-95.14499
-4.75448218,0.5021515,29.5487645,-62.00661,-90.63461,-97.86716
-4.75397818,0.5017853,29.60931524,-73.24133,-99.7456,-97.32406
-4.75347418,0.5009003,29.66986599,-66.44718,-98.97312,-99.2861
-4.75297018,0.5027619,29.73041674,-68.45397,-95.71346,-100.2421
-4.75246618,0.5016328,29.79096748,-78.09053,-103.043,-98.7486
-4.75196218,0.4992828,29.85151823,-70.8791,-96.84803,-101.3508
-4.75145818,0.5009003,29.91206898,-82.19125,-110.1615,-99.68414
-4.75095418,0.5006561,29.97261972,-80.44795,-106.5454,-99.05719
-4.75045018,0.4992828,30.03317047,-85.13016,-101.008,-109.0886
-4.74994618,0.5013886,30.09372122,-88.8083,-98.74358,-99.30702
-4.74944218,0.5031282,30.15427197,-81.38104,-100.6981,-93.31451
-4.74893818,0.5011445,30.21482271,-89.92491,-95.94922,-91.53081
-4.74843418,0.499649,30.27537346,-74.8557,-90.31616,-90.02774
-4.74793018,0.4987945,30.33592421,-72.31737,-87.7522,-87.33662
-4.74742618,0.5000153,30.39647495,-84.2389,-93.17748,-85.95188
-4.74692218,0.5011445,30.4570257,-66.43828,-85.93648,-86.09814
-4.74641818,0.5019074,30.51757645,-68.70223,-90.0219,-87.03815
-4.74591418,0.5015107,30.57812719,-65.93693,-85.37186,-78.81457
-4.74541018,0.4989166,30.63867794,-59.93913,-80.38748,-62.84404
-4.74490618,0.4994049,30.69922869,-89.35779,-89.69984,-51.3698
-4.74440218,0.4989166,30.75977943,-55.22688,-68.50489,-43.88597
-4.74389818,0.5002899,30.82033018,-56.9611,-64.38863,-39.46857
-4.74339418,0.5030061,30.88088093,-52.77919,-45.91058,-37.37084
-4.74289017,0.5010224,30.94143167,-42.74973,-38.82224,-36.77065
-4.74238617,0.5000153,31.00198242,-36.73462,-36.73602,-36.72886
-4.74188217,0.5001678,31.06253317,-42.93242,-38.85592,-36.76604
-4.74137817,0.5009003,31.12308392,-52.53152,-45.94475,-37.37488
-4.74087417,0.5012665,31.18363466,-58.04893,-64.15979,-39.48629
-4.74037017,0.5015107,31.24418541,-54.8626,-68.50294,-43.90997
-4.73986617,0.4998932,31.30473616,-72.04709,-100.0733,-51.40386
-4.73936217,0.4994049,31.3652869,-59.58704,-80.39725,-63.04735
-4.73885817,0.5010224,31.42583765,-62.22882,-88.27592,-81.01383
-4.73835417,0.4997711,31.4863884,-69.66338,-88.64423,-103.6775
-4.73785017,0.5016328,31.54693914,-62.29374,-96.50935,-104.0176
-4.73734617,0.4991607,31.60748989,-75.51273,-100.4168,-99.34814
-4.73684217,0.5005341,31.66804064,-66.56655,-103.7862,-98.10341
-4.73633817,0.5027619,31.72859138,-69.24171,-92.69466,-96.47406
-4.73583417,0.5001678,31.78914213,-78.03208,-96.87859,-91.61137
-4.73533017,0.4991607,31.84969288,-70.64787,-97.58607,-90.66649
-4.73482617,0.4985198,31.91024363,-85.38638,-92.38351,-92.75485
-4.73432217,0.5021515,31.97079437,-80.62164,-96.6547,-93.75199
-4.73381817,0.5006561,32.03134512,-84.23412,-97.22818,-94.89564
-4.73331417,0.5015107,32.09189587,-88.32816,-94.54295,-98.35499
-4.73281017,0.5012665,32.15244661,-84.15127,-104.6081,-98.38907
-4.73230617,0.4991607,32.21299736,-103.1425,-95.82138,-94.18824
-4.73180217,0.5020295,32.27354811,-75.59772,-97.98933,-93.49064
-4.73129817,0.4981536,32.33409885,-73.53774,-93.27425,-93.5062
-4.73079417,0.4994049,32.3946496,-79.20472,-89.65613,-95.21666
-4.73029017,0.5013886,32.45520035,-67.1675,-85.78289,-95.35394
-4.72978617,0.5013886,32.51575109,-70.23173,-101.516,-91.44701
-4.72928217,0.5026398,32.57630184,-66.00372,-86.92757,-79.57068
-4.72877817,0.5010224,32.63685259,-60.86432,-80.6544,-63.80569
-4.72827417,0.5002899,32.69740334,-80.41338,-87.23221,-52.23048
-4.72777017,0.5022736,32.75795408,-55.75043,-69.02785,-44.63112
-4.72726617,0.5019074,32.81850483,-58.32353,-66.42623,-40.12394
-4.72676217,0.499649,32.87905558,-52.77472,-46.82589,-37.96273
-4.72625817,0.4986725,32.93960632,-43.77368,-39.51528,-37.32914
-4.72575417,0.500412,33.00015707,-37.28077,-37.2841,-37.28043
-4.72525017,0.5007782,33.06070782,-43.01907,-39.26305,-37.30944
-4.72474617,0.5006561,33.12125856,-53.61533,-46.152,-37.88225
-4.72424217,0.4998932,33.18180931,-57.69779,-63.56394,-39.92768
-4.72373817,0.4994049,33.24236006,-55.41861,-69.01337,-44.25866
-4.72323417,0.5013886,33.3029108,-75.78287,-123.9877,-51.62417
-4.72273017,0.4998932,33.36346155,-59.79287,-80.01838,-63.06078
-4.72222617,0.5001678,33.4240123,-62.96375,-91.32944,-80.44006
-4.72172217,0.5005341,33.48456305,-68.91547,-91.22743,-91.505
-4.72121817,0.5013886,33.54511379,-62.60565,-96.21262,-91.57277
-4.72071417,0.5010224,33.60566454,-76.90977,-89.31569,-93.24014
-4.72021017,0.5006561,33.66621529,-66.49673,-92.64217,-91.95213
-4.71970617,0.5016328,33.72676603,-69.67956,-106.8617,-89.7256
-4.71920217,0.5011445,33.78731678,-75.68849,-101.1488,-89.77144
-4.71869817,0.5020295,33.84786753,-71.2346,-99.35449,-91.67683
-4.71819417,0.499527,33.90841827,-90.16594,-92.4569,-92.83702
-4.71769017,0.5013886,33.96896902,-80.07056,-94.62524,-93.44441
-4.71718617,0.5012665,34.02951977,-86.1429,-94.52198,-94.83914
-4.71668217,0.5017853,34.09007051,-86.77703,-94.53964,-97.72163
-4.71617817,0.499649,34.15062126,-85.52184,-109.3717,-99.41171
-4.71567417,0.4986725,34.21117201,-92.42733,-95.6642,-96.71507
-4.71517017,0.5016328,34.27172276,-76.40582,-98.0783,-97.44083
-4.71466617,0.5021515,34.3322735,-75.17656,-92.23923,-96.15765
-4.71416217,0.4998932,34.39282425,-80.87628,-96.26163,-94.1908
-4.71365817,0.5005341,34.453375,-67.55823,-91.48892,-93.5472
-4.71315417,0.5011445,34.51392574,-72.24185,-90.3676,-97.52364
-4.71265017,0.5021515,34.57447649,-66.19454,-85.06367,-83.9474
-4.71214617,0.5020295,34.63502724,-61.76399,-82.20094,-65.20566
-4.71164217,0.500412,34.69557798,-75.92303,-87.44241,-53.13606
-4.71113817,0.5002899,34.75612873,-56.32221,-69.45691,-45.35791
-4.71063417,0.5009003,34.81667948,-59.79011,-68.57759,-40.74601
-4.71013017,0.5012665,34.87723022,-52.86049,-47.69996,-38.51519
-4.70962617,0.5019074,34.93778097,-44.79141,-40.16923,-37.84476
-4.70912217,0.5002899,34.99833172,-37.80443,-37.79314,-37.7891
-4.70861817,0.5006561,35.05888247,-43.07693,-39.63046,-37.81341
-4.70811417,0.5023957,35.11943321,-54.81446,-46.32569,-38.35421
-4.70761017,0.4997711,35.17998396,-57.30804,-63.10532,-40.33662
-4.70710617,0.4992828,35.24053471,-56.06239,-69.18076,-44.57782
-4.70660217,0.5012665,35.30108545,-81.95987,-94.37736,-51.82041
-4.70609817,0.5005341,35.3616362,-59.9959,-79.81696,-63.06588
-4.70559417,0.5021515,35.42218695,-63.84062,-92.0881,-80.04314
-4.70509017,0.5000153,35.48273769,-68.07901,-98.28337,-98.34664
-4.70458617,0.4992828,35.54328844,-63.24319,-97.37344,-107.4908
-4.70408217,0.503647,35.60383919,-80.73369,-97.99811,-102.1583
-4.70357817,0.5005341,35.66438993,-66.89999,-93.76134,-96.80548
-4.70307417,0.4997711,35.72494068,-70.39664,-92.50985,-95.29503
-4.70257017,0.500412,35.78549143,-75.71576,-95.66911,-95.65527
-4.70206617,0.5009003,35.84604218,-71.56785,-102.6762,-94.80528
-4.70156217,0.499649,35.90659292,-88.60007,-98.39545,-98.77838
-4.70105817,0.5005341,35.96714367,-79.84385,-95.49895,-101.3911
-4.70055417,0.5007782,36.02769442,-82.54495,-101.243,-95.93829
-4.70005017,0.5020295,36.08824516,-93.74559,-98.4956,-97.55161
-4.69954617,0.5023957,36.14879591,-86.02972,-94.80916,-102.1116
-4.69904217,0.5015107,36.20934666,-89.1582,-99.77225,-97.05925
-4.69853817,0.4979095,36.2698974,-76.6656,-106.1405,-95.71921
-4.69803417,0.5032502,36.33044815,-76.58485,-89.6542,-100.8867
-4.69753017,0.5020295,36.3909989,-79.88066,-92.71927,-104.8735
-4.69702617,0.5005341,36.45154964,-68.21086,-91.35799,-101.3794
-4.69652217,0.4990387,36.51210039,-73.1554,-97.97927,-101.8799
-4.69601817,0.5005341,36.57265114,-66.15678,-88.43907,-82.04491
-4.69551417,0.499649,36.63320189,-62.6093,-81.29165,-65.64342
-4.69501017,0.5007782,36.69375263,-73.99837,-83.52428,-53.79775
-4.69450617,0.5019074,36.75430338,-56.71883,-70.57503,-45.98835
-4.69400217,0.5016328,36.81485413,-61.42999,-70.31209,-41.31446
-4.69349817,0.5010224,36.87540487,-52.9697,-48.52666,-39.03019
-4.69299417,0.5031282,36.93595562,-45.79396,-40.8017,-38.32997
-4.69249017,0.5012665,36.99650637,-38.31295,-38.29083,-38.27074
-4.69198617,0.5019074,37.05705711,-43.17658,-39.99558,-38.29395
-4.69148217,0.5025178,37.11760786,-56.0046,-46.50455,-38.80929
-4.69097817,0.503769,37.17815861,-57.13056,-62.61601,-40.74052
-4.69047417,0.5030061,37.23870935,-56.59437,-69.65901,-44.91562
-4.68997017,0.5006561,37.2992601,-89.6128,-88.17084,-52.09632
-4.68946617,0.5021515,37.35981085,-60.10519,-82.34903,-63.38102
-4.68896217,0.5010224,37.4203616,-64.90248,-90.36629,-81.54399
-4.68845817,0.5016328,37.48091234,-67.95155,-90.06693,-102.5211
-4.68795417,0.5000153,37.54146309,-63.55793,-99.23666,-100.7774
-4.68745017,0.5006561,37.60201384,-81.92679,-96.70171,-105.5334
-4.68694617,0.5012665,37.66256458,-66.57108,-111.2231,-107.8913
-4.68644217,0.4987945,37.72311533,-71.43961,-95.51437,-105.886
-4.68593817,0.5015107,37.78366608,-74.59959,-103.46,-104.716
-4.68543417,0.5006561,37.84421682,-71.98869,-98.43919,-98.83188
-4.68493017,0.5020295,37.90476757,-93.34587,-101.9076,-103.8266
-4.68442617,0.5022736,37.96531832,-79.35079,-96.54488,-115.6812
-4.68392217,0.5002899,38.02586906,-84.22172,-99.61073,-100.9948
-4.68341817,0.5002899,38.08641981,-93.38017,-103.8069,-98.91463
-4.68291417,0.4986725,38.14697056,-87.40433,-97.03205,-97.97429
-4.68241017,0.5001678,38.20752131,-89.54027,-96.7878,-94.33387
-4.68190617,0.4998932,38.26807205,-77.41983,-97.27039,-92.24734
-4.68140217,0.4998932,38.3286228,-76.72533,-95.52348,-92.93293
-4.68089817,0.5006561,38.38917355,-77.76143,-92.72345,-95.15645
-4.68039417,0.4991607,38.44972429,-68.82308,-89.91823,-92.92846
-4.67989017,0.4998932,38.51027504,-75.61079,-95.72527,-90.76717
-4.67938617,0.5023957,38.57082579,-66.49178,-85.03351,-84.07726
-4.67888217,0.4991607,38.63137653,-63.38881,-83.83656,-66.99281
-4.67837817,0.499527,38.69192728,-71.79881,-84.41893,-54.70567
-4.67787417,0.499649,38.75247803,-57.26429,-70.93886,-46.70115
-4.67737017,0.502884,38.81302877,-63.1296,-73.04843,-41.91246
-4.67686617,0.5017853,38.87357952,-53.07708,-49.38352,-39.55361
-4.67636217,0.5009003,38.93413027,-46.8224,-41.42579,-38.81251
-4.67585817,0.4994049,38.99468102,-38.80758,-38.77129,-38.74155
-4.67535417,0.5006561,39.05523176,-43.26669,-40.34043,-38.7564
-4.67485017,0.5017853,39.11578251,-57.29942,-46.66366,-39.23825
-4.67434617,0.5009003,39.17633326,-56.98347,-62.14381,-41.10561
-4.67384217,0.5013886,39.236884,-57.127,-70.33471,-45.18628
-4.67333817,0.500412,39.29743475,-84.70277,-88.18323,-52.22036
-4.67283417,0.4991607,39.3579855,-60.3204,-81.2793,-63.19006
-4.67233017,0.500412,39.41853624,-65.70956,-93.42517,-79.68742
-4.67182617,0.502884,39.47908699,-67.39728,-94.58355,-88.52113
-4.67132217,0.5010224,39.53963774,-64.07939,-94.83977,-87.66991
-4.67081817,0.5019074,39.60018848,-82.17795,-90.42069,-88.30849
-4.67031417,0.5016328,39.66073923,-66.91724,-90.60123,-88.2737
-4.66981017,0.5010224,39.72128998,-71.9044,-95.13325,-87.99961
-4.66930617,0.5026398,39.78184072,-74.21324,-94.29932,-89.67538
-4.66880217,0.5013886,39.84239147,-72.11663,-93.71991,-92.71587
-4.66829817,0.4994049,39.90294222,-92.64842,-107.5293,-93.83507
-4.66779417,0.4983978,39.96349297,-78.5546,-99.67429,-95.71654
-4.66729017,0.5012665,40.02404371,-83.75245,-101.7486,-106.9471
-4.66678617,0.5020295,40.08459446,-96.27362,-98.97481,-102.2325
-4.66628217,0.5023957,40.14514521,-90.6759,-101.4756,-99.4548
-4.66577817,0.5011445,40.20569595,-89.3627,-96.60546,-106.0846
-4.66527417,0.5021515,40.2662467,-77.94251,-92.94691,-120.1615
-4.66477017,0.4994049,40.32679745,-79.01119,-95.36436,-99.25391
-4.66426617,0.4986725,40.38734819,-78.35736,-96.31915,-96.64848
-4.66376217,0.5011445,40.44789894,-69.77766,-89.60103,-100.416
-4.66325817,0.5019074,40.50844969,-76.76521,-97.75951,-97.74286
-4.66275417,0.5022736,40.56900043,-66.70154,-87.33898,-83.81637
-4.66225017,0.5007782,40.62955118,-64.3223,-83.87656,-67.5865
-4.66174617,0.5012665,40.69010193,-71.09899,-82.90386,-55.39169
-4.66124217,0.5027619,40.75065268,-57.72934,-71.81535,-47.31796
-4.66073817,0.5005341,40.81120342,-64.93329,-75.79144,-42.45268
-4.66023417,0.5020295,40.87175417,-53.23439,-50.21255,-40.0339
-4.65973017,0.5022736,40.93230492,-47.85696,-42.02588,-39.25949
-4.65922617,0.5001678,40.99285566,-39.29064,-39.22804,-39.182
-4.65872217,0.4992828,41.05340641,-43.34501,-40.6641,-39.19197
-4.65821817,0.5013886,41.11395716,-58.73651,-46.8122,-39.64226
-4.65771417,0.5011445,41.1745079,-56.78396,-61.75306,-41.44776
-4.65721017,0.5013886,41.23505865,-57.70187,-71.00595,-45.43961
-4.65670617,0.5016328,41.2956094,-77.74911,-88.36012,-52.34493
-4.65620217,0.5021515,41.35616014,-60.61314,-80.87015,-63.06818
-4.65569817,0.5017853,41.41671089,-66.75843,-108.4669,-78.78671
-4.65519417,0.5009003,41.47726164,-66.9968,-94.52087,-95.85715
-4.65469017,0.5031282,41.53781239,-64.64822,-97.13997,-98.70084
-4.65418617,0.5006561,41.59836313,-83.72357,-103.9333,-97.12042
-4.65368217,0.5027619,41.65891388,-67.15875,-105.0455,-99.50839
-4.65317817,0.5015107,41.71946463,-73.06871,-95.53873,-101.6867
-4.65267417,0.499527,41.78001537,-74.60104,-105.2727,-98.24161
-4.65217017,0.5010224,41.84056612,-72.29733,-95.92422,-95.41785
-4.65166617,0.5031282,41.90111687,-100.8057,-95.49873,-96.86781
-4.65116217,0.5017853,41.96166761,-78.97806,-96.81149,-95.32413
-4.65065817,0.5010224,42.02221836,-83.64459,-96.94581,-92.71397
-4.65015417,0.4974212,42.08276911,-92.50901,-108.2924,-93.84633
-4.64965017,0.4994049,42.14331985,-90.46822,-95.23643,-96.31583
-4.64914617,0.5022736,42.2038706,-84.47919,-94.08955,-94.06722
-4.64864217,0.4998932,42.26442135,-78.62257,-99.9413,-91.82791
-4.64813817,0.5007782,42.3249721,-81.45633,-91.62831,-93.04532
